ORF PROT,SC,SM,YPD
YKL034W,0.979225421063,0.999113201506,1.00573655058
YKL038W,0.0,0.0,0.209956427409
YKL057C,0.7486196746805,0.783468244571,0.7641176597255
YKL067W,0.985932423323,0.977028759435,1.04516253355
YKL068W,1.04027021372,0.974255806279,1.01182592297
YKL072W,0.982227471677,1.03073615708,1.06775473366
YKL074C,0.799381266346,0.824217592805,1.14365737735
YKL086W,0.993865021938,0.978514518767,1.05872760643
YKL090W,0.977779624252,0.93210351223,0.952528146599
YKL091C,1.00433826793,0.963569478965,1.02543492982
YKL101W,0.804760026635,0.954738979945,0.974235445082
YKL109W,1.04750757518,0.984670716967,0.881354161108
YKL110C,0.795822466442,0.678469416953,0.708632085613
YKL113C,0.811229024134,0.807207130832,0.848539447421
YKL114C,0.909525118728,0.904684066389,1.02574231618
YKL116C,0.95900284153,0.968263900682,1.02328629959
YKL126W,0.967153017146,0.984660857765,1.02959390945
YKL130C,1.05483845436,1.0313120251,0.990781498371
YKL139W,0.21767338807,0.254275565433,0.517584028961
YKL143W,0.413067981907,0.327515113829,0.439194895448
YKL149C,0.841304741013,0.92293954842,0.837783908477
YKL160W,0.945781863805,0.853945144109,1.00089272683
YKL161C,0.996155927574,1.00316181901,1.03930892352
YKL166C,0.982066579567,0.962367429649,1.05867348697
YKL168C,0.92306154909,0.961358456064,1.00595109946
YKL185W,1.00291296067,0.985040193395,1.04228360763
YKL190W,0.965670624294,0.874081233459,1.0198588148
YKL198C,0.994641499256,1.042614108685,1.05968584594
YKL205W,0.946252112316,0.944121383019,1.02816601048
YKL206C,0.931555072214,0.965847944251,0.9920493724
YKL213C,0.766717530251,0.720455038084,0.909121106551
YKL214C,1.01792308284,0.982753770776,1.0020142114
YKL222C,0.989735860024,0.976408755729,1.00152750851
YKR001C,1.04008756165,0.998002637153,1.0051115558
YKR021W,0.992271738167,0.956303653087,0.975735853503
YKR023W,0.941249069048,0.899304474001,0.993908770129
YKR028W,0.965213131249,0.853566303671,1.05166502332
YKR029C,0.885766216983,0.923732383095,0.96978940266
YKR034W,1.05945014998,1.01613526042,0.978631265887
YKR036C,0.79090203303,0.804106396073,1.02430340268
YKR039W,1.01976639885,1.02520697321,0.986105024275
YKR054C,0.7874350931045,0.737760474899,0.8871208969485
YKR060W,0.929714594632,0.927092632092,0.914244765248
YKR067W,1.00274103135,0.948330325264,1.00257436267
YKR072C,1.14821296922,0.965632126023,0.868833876086
YKR082W,0.622118045712,0.66668423934,0.514109750013
YKR091W,0.990367623432,1.007024908185,1.034423691355
YKR098C,1.01128870477,0.983762448655,0.990659549663
YLL010C,0.963196875041,0.96898230433,1.01861748812
YLL013C,1.03476852029,1.03391970439,1.00808402812
YLL019C,0.842551317978,0.814646211598,0.95987076259
YLL032C,0.992071362227,1.00521537294,1.00141264789
YLL040C,0.954710765674,0.953398536457,0.95768456719
YLL042C,0.955059751519,1.00086557826,0.988356879478
YLL048C,0.991254629193,0.960571666494,1.02795431754
YLL054C,0.992638088521,0.958855467872,0.982748452265
YLR006C,0.894088919093,0.848167823903,0.865981184656
YLR013W,0.989735979646,1.02104963308,1.00039489488
YLR014C,1.03088055706,0.933488626334,0.985314849948
YLR015W,0.953620221212,0.906257685738,0.974645313743
YLR016C,0.988186493665,0.987283851656,0.995580103595
YLR018C,0.923996524025,0.971710851249,0.965278809725
YLR019W,0.978340660975,0.945165311205,1.00785245784
YLR025W,0.888715200989,0.730518298465,0.850383970169
YLR035C,0.985682787058,1.02626648823,1.01081835432
YLR043C,0.978264385073,0.992006811663,0.997735819611
YLR052W,1.00872316095,1.00909931323,1.02703964539
YLR055C,0.899274681012,0.857398363734,0.85682903941
YLR059C,0.969988396636,0.992728978744,1.00579129892
YLR074C,0.393587136842,0.346088477767,0.440301618281
YLR085C,0.924704906684,0.946753228454,0.965282297665
YLR094C,1.02413570754,1.01953654934,1.03857067714
YLR095C,0.991927897579,1.01960150674,1.06500622182
YLR096W,0.913418823374,0.961942108898,0.995503997122
YLR097C,1.00221789301,0.997667055128,0.992182856028
YLR098C,0.972118815448,0.917089404896,0.922576405376
YLR102C,0.792309722665,0.90418383549,0.986798867506
YLR107W,1.03793754679,1.02746555213,1.0183045541
YLR113W,0.838407182855,0.89884025655,1.00269175417
YLR119W,0.917874329646,0.857003814229,1.00598607275
YLR120C,0.998190466359,0.985840072977,0.987181541693
YLR128W,0.978254143648,0.96743893217,1.01350825307
YLR131C,0.933320315973,1.16318403824,1.00580752102
YLR133W,0.95950765443,0.916225900956,0.989772934131
YLR135W,0.938061855818,0.980296254346,0.982048968401
YLR142W,1.11121786765,1.03915777565,0.945370199581
YLR143W,0.819557751523,0.863920916353,0.909071297837
YLR176C,0.981450205315,0.985250372678,1.01435054271
YLR180W,0.830116778124,0.855644095034,1.03906011299
YLR192C,0.456451278545,0.496340707317,0.695313803226
YLR199C,0.958837527881,0.955472224396,0.992572654547
YLR210W,1.06856509744,1.05262545738,1.04618687463
YLR219W,1.02937065363,1.00391093451,1.0150625248
YLR221C,0.870293969319,0.881848174327,1.0715982221
YLR224W,1.06965677373,1.04858849542,1.07792965782
YLR228C,0.975845233969,0.94885134834,0.985223556454
YLR233C,0.834864853282,0.843916420433,0.888937149372
YLR234W,0.799935482731,0.750583955013,0.808456655304
YLR248W,0.957750993312,0.943933051663,0.952568493535
YLR253W,1.01198233702,1.01607024314,0.934626345175
YLR262C,0.797497964004,0.839541229473,0.928184110194
YLR265C,1.0087518132,1.01520385791,0.983801505303
YLR266C,1.01836132577,1.03045614478,1.03022960015
YLR270W,0.837079885634,0.747431174023,0.767475480074
YLR271W,0.985269678839,1.05713646085,1.0464618233
YLR273C,0.860423242599,0.912437687893,0.881095289587
YLR278C,0.998382908212,0.941499584439,0.971410174374
YLR296W,0.918400336599,0.875326029096,0.955463837393
YLR306W,0.99891870763,0.96354802536,0.976805580298
YLR309C,1.00184140371,0.978225221363,1.10197165638
YLR315W,0.571026359178,0.718769480424,0.54557951906
YLR318W,0.862764484808,0.891882239194,0.857043232445
YLR320W,0.526937696715,0.571748036239,0.133956712714
YLR335W,0.888717020479,0.937713081278,0.849723498062
YLR352W,0.957604800581,0.99433090271,0.851291755728
YLR361C,0.995835510843,0.986814117144,1.0250522496
YLR362W,1.03218532786,0.972102687842,0.996102287007
YLR363C,0.98855430795,0.942998329428,0.962433471488
YLR368W,0.955290344875,0.886314381496,0.852521027887
YLR375W,1.02747744234,1.00838625933,0.956997787331
YLR381W,0.792365932771,0.84458204856,0.811991347878
YLR382C,0.765787827591,0.821692778766,0.945382435276
YLR384C,0.701944750587,0.688439713586,0.743705551974
YLR385C,0.945579704805,0.920007353139,0.973852380106
YLR387C,0.999088632411,1.01076936759,1.09323052035
YLR389C,1.01775387637,0.960912761866,1.06193361488
YLR394W,0.969160140169,0.971926781382,0.996406814626
YLR398C,0.903680238577,0.899687460617,0.871586803411
YLR401C,1.04454566304,0.988353428126,0.927250211642
YLR425W,0.916258277401,0.939680372946,0.927771038294
YLR427W,0.947541416925,0.945785259481,0.951368676259
YLR429W,0.944731479315,0.914031974886,0.965446241813
YLR433C,1.01958019789,0.996913206917,1.08273019418
YLR436C,0.913554821126,0.866116972439,1.0743372867
YLR438W,1.0184631599,1.02077091369,1.00698412149
YLR442C,0.999551851541,1.01232979989,0.900735888852
YLR451W,0.826822908566,0.539324216378,1.05458292577
YLR453C,0.890513558745,0.728352943697,1.0978080867
YML001W,0.848554576784,0.77406340434,0.966765375234
YML006C,0.895921937907,0.962528491022,0.965661135957
YML011C,0.831766657263,0.815565982346,0.946260451963
YML013W,0.914479516284,0.902574989132,0.981063150211
YML016C,0.83073840144,0.877397253181,1.00159706316
YML027W,1.06017012755,0.996051282877,1.09643156164
YML034W,0.853027602842,0.8938622621315,0.9596186253995
YML036W,0.824295272427,0.93503463961,0.761105756345
YML041C,0.948193476033,0.921143025487,0.919704036086
YML051W,0.966638797574,0.966252853435,0.986777920232
YML058W,0.778131587579,0.821867192011,0.912869760726
YML058W-A,0.963089112911,1.01339196034,0.997371885041
YML061C,0.991602823884,0.921424497147,0.981968314273
YML062C,0.98770849921,1.00305547559,0.969640829551
YML068W,1.01477025991,1.00866522091,1.02846713773
YML070W,0.971860500761,0.978987062317,0.959552032061
YML072C,0.984809631459,0.990046897974,0.983643326261
YML074C,0.995503275687,1.00263389377,1.02530823535
YML075C,1.01460157009,0.989963069658,1.00651089889
YML076C,0.96635484916,1.03085902534,0.997364899161
YML082W,0.98502985928,0.989334159837,1.08682769053
YML088W,0.969076091948,0.957328865363,1.04277224933
YML095C,0.980679572357,0.972880422667,0.956797117689
YML099C,0.964240554591,1.00662074445,1.03344168925
YML101C,1.01434202257,0.99063648676,0.983388605656
YML102W,1.02512535824,0.978424436677,0.821404918544
YML103C,0.766097214648,0.818532788557,0.779254507824
YML107C,0.990517829897,0.862437074262,0.951759767965
YML109W,1.01563092293,0.981930436441,1.01851397732
YML111W,0.915669361058,0.962205262683,1.02168389293
YML113W,1.08339933707,1.05738044645,1.02937160373
YML118W,1.01251585258,1.00926049917,1.01151635242
YML119W,1.03029698096,0.974138357218,0.986912252856
YML121W,0.884650628496,0.784647485071,0.870099758502
YML123C,0.981396598619,0.993905377482,1.00479455385
YML124C,0.967227205375,0.976575017005,0.971874435998
YML128C,0.90151447141,0.895932443102,0.964184508282
YMR012W,1.00125898007,0.984648760026,0.98588136711
YMR014W,0.979967655933,0.984207041306,1.00087950369
YMR016C,1.01486211546,0.982764909817,1.06739618236
YMR019W,0.985516447606,1.01934414931,0.973912474538
YMR021C,0.916993502565,0.892237755186,0.877648214888
YMR022W,0.93542537034,0.923000364513,1.02797312132
YMR025W,0.945293743269,0.923389545892,1.00845056626
YMR026C,1.02363028426,0.991055053812,0.988811032196
YMR037C,0.922919152482,0.885246819638,0.999307249158
YMR039C,0.802952798597,0.88998196991,0.943920520425
YMR042W,0.96752267515,0.96165263366,0.968569987905
YMR044W,0.890727154407,0.931627614393,0.975402963952
YMR048W,0.766199347554,0.781831199871,0.80769220554
YMR055C,1.08385169184,1.08646442737,1.02209731444
YMR065W,1.05337674828,1.06612438925,1.01907961113
YMR067C,1.05090109196,0.900840439878,0.77188140904
YMR069W,0.956746998175,0.985707208303,1.05119452096
YMR070W,0.904397387278,0.95953428162,0.882761018805
YMR072W,0.937970501399,0.840216598763,0.785902142515
YMR075W,0.930002125021,0.817859018206,0.908054286447
YMR078C,0.841658486295,0.712619963316,0.962909573896
YMR080C,0.97892408173,0.952176645069,0.931272813793
YMR100W,1.08560840504,0.941529662499,1.01756731318
YMR104C,0.98539853712,0.983842787119,1.00536599777
YMR106C,0.880449361366,0.981080886358,1.03306156437
YMR119W,0.999738524124,0.984568769842,0.995293829732
YMR125W,0.986130579027,0.979708426145,1.03194605453
YMR127C,0.931464196244,0.952365202501,1.00916449283
YMR129W,0.987942425825,0.982214656352,0.986933594398
YMR133W,1.01445367645,1.00706930093,1.03184119924
YMR137C,1.06738362945,1.04879143096,1.07253945559
YMR139W,1.06067697633,1.03915069355,1.04782743037
YMR145C,0.841941645431,0.897320462088,1.02633980458
YMR153W,0.980100054858,0.972317339966,1.0013515626
YMR156C,1.01231656339,0.9804271594,1.04918155177
YMR164C,0.890402886096,0.875113184288,0.981391831317
YMR167W,0.86335806754,0.879969381876,0.906736189928
YMR172W,0.99035111449,0.861036723889,1.01036365636
YMR173W,0.974319811906,1.00304661145,0.988851366296
YMR177W,0.998011122196,0.949173821096,1.00657000227
YMR179W,0.896210408269,0.846790315942,0.84758340503
YMR182C,1.03721957509,1.02565841553,1.05765781955
YMR186W,0.955308382881,1.01967061957,1.03781015194
YMR190C,0.813852447117,0.888818219497,0.898383412885
YMR199W,0.958115130671,0.966782255192,1.01611567215
YMR202W,0.8164579537555,0.802860144394,0.8552159748695
YMR216C,0.801423712632,0.653455181456,0.973127468585
YMR223W,0.913988756065,0.882712920341,0.949793960806
YMR224C,0.617294006149,0.711359787892,0.782167868854
YMR231W,0.906975958921,0.937140253052,0.950814455039
YMR233W,0.996024293297,0.990232421138,1.03415300008
YMR234W,1.04528535953,1.0522921485,1.07021934705
YMR246W,0.979897021675,0.958311904943,1.063478196
YMR255W,0.964293010376,0.985387384242,0.992302458507
YMR263W,0.957693249008,0.882176433254,0.843998236991
YMR264W,0.94662650308,0.907411200745,0.973503762747
YMR269W,0.689091438567,0.723190401874,0.685571544055
YMR273C,0.970942836319,0.97884839581,1.00155064947
YMR275C,1.00377528523,0.985692640911,0.954474063077
YMR276W,0.921938864775,0.892381977969,0.978776243536
YMR280C,1.042950515,0.968485209128,1.01616205987
YMR285C,1.07093960281,1.00164592057,0.98691863642
YMR294W,0.693677034613,0.678061198372,0.797276920317
YMR302C,0.982134511354,1.01348057489,0.995178749134
YMR304W,1.08087530486,1.06832842625,1.00510312934
YMR306W,1.00583937464,0.977682559983,0.985621881422
YMR310C,0.86878708935,0.904123173154,0.929188138438
YMR315W,0.988369979902,1.00003244298,0.980113827221
YNL004W,0.960700667426,0.932096158304,0.978260747511
YNL008C,1.00675641238,0.978411440603,0.979282897693
YNL009W,0.99043079017,0.954178485661,0.993000107976
YNL020C,0.990153262011,0.982626534323,0.97464241723
YNL021W,0.931475055556,0.840237743663,0.967675490355
YNL023C,1.00456863821,1.02907361326,1.05135775983
YNL027W,0.957242099359,0.913443586559,0.980234725882
YNL032W,0.823427993114,0.772528299223,0.838146987153
YNL049C,1.0073043902,1.00231260256,1.00877662069
YNL053W,0.905417886831,0.9277275896,1.00741056639
YNL056W,0.880851323653,0.85629735225,0.938418167053
YNL059C,0.779834315156,0.576058150833,0.79276254651
YNL068C,0.929925191483,0.90694162302,0.959157581087
YNL082W,0.7863627404819999,0.727768812606,0.739532900155
YNL097C,1.03611348025,0.993988136851,0.854336093817
YNL099C,0.849837214734,0.834805823966,0.907270923403
YNL106C,0.940116075389,0.938479623155,1.04171806857
YNL107W,0.839154406703,0.660690180411,0.866960404523
YNL128W,1.09326943244,1.04501209708,1.08810784344
YNL130C,1.00510801793,1.02294415845,0.997513895454
YNL133C,0.913554572472,0.497254590969,0.661957502952
YNL136W,0.89161070545,0.815945470173,0.782941475813
YNL142W,0.998137443431,0.996428074975,1.03902142711
YNL147W,0.6328772772085,0.718553502084,0.683163821751
YNL154C,0.976231108933,1.01134298193,1.00324401885
YNL159C,1.00183629377,1.00604964197,1.01898994412
YNL167C,1.02628093071,0.991949155164,0.948054426058
YNL175C,0.972075163846,0.982419468918,1.08772314095
YNL183C,0.998002842222,0.667161147491,1.0687857297
YNL201C,1.01093971819,1.03033802888,1.01377656216
YNL204C,0.960530796935,0.956075304568,1.10976103001
YNL206C,0.961707588941,0.913300969215,0.957528200788
YNL215W,0.576647266295,0.605163843771,0.733031790355
YNL224C,0.820896580958,0.857083069248,0.881626427661
YNL227C,0.913040071208,0.906356842555,0.882709957733
YNL230C,0.965834473603,0.937246243231,1.009170413
YNL239W,1.04205453101,0.980306697279,1.06931539186
YNL246W,0.841133360771,0.83858590024,0.94048998812
YNL248C,0.729331345131,0.703511270309,0.746119751626
YNL250W,0.658995503984,0.71936945879,0.772899888755
YNL255C,1.00230610898,1.01063593717,1.00190619987
YNL257C,1.00016854266,0.988279670007,0.976178980749
YNL286W,0.997508693538,1.03126365313,1.00098660661
YNL288W,0.97079702947,0.930623426179,0.946739741588
YNL289W,0.949725362005,0.958981447,1.00794243597
YNL298W,0.803720330876,0.854255207791,0.970791187794
YNL299W,0.898240824789,0.838306476576,1.00608176933
YNL307C,0.918128799013,0.821329453518,1.01221048304
YNL311C,0.914801609007,0.539458520478,0.992261074042
YNL314W,0.949920992369,0.962661995488,0.983247080454
YNL323W,0.623343067008,0.745206964945,0.90016438018
YNL330C,0.986403262246,0.97551024781,0.997067863875
YNR024W,0.940160663944,0.956530962848,0.977868657346
YNR031C,0.985316834075,0.974517761035,1.02420038497
YNR032C-A,1.06290906282,1.0157753996,0.929954606234
YNR032W,0.941930509629,1.02799831449,0.861150560827
YNR034W,0.997715030702,0.994195193508,1.02131373425
YNR051C,0.890542301071,0.742323879688,1.08209952526
YNR063W,0.966409533565,0.983008984913,1.05735619598
YNR074C,0.879694518578,0.911208349329,0.949953032648
YOL004W,0.868772034376,0.815806530105,0.742454277547
YOL012C,0.994955640775,0.947380537237,1.00731207258
YOL013C,1.03074228733,0.961500519055,0.995031397119
YOL016C,0.982628222016,0.986080981155,1.05477007168
YOL017W,0.969780170856,0.953009135454,0.99382129691
YOL028C,0.964868351229,0.973196106541,0.99758452812
YOL041C,0.667288812654,0.737520306109,0.847164563977
YOL042W,0.96786960529,0.962241745587,1.01271113368
YOL043C,1.00566665157,1.01165124014,1.01431626728
YOL045W,0.995411821054,0.988221836637,1.01882838602
YOL063C,1.04176867539,1.03177469356,1.00003884968
YOL080C,0.943483699806,1.08463239902,0.962592940849
YOL087C,1.13839573708,1.1399190615,1.05519431893
YOL089C,0.918400115264,0.963447448875,0.981504699484
YOL090W,0.960923784012,0.944355497394,0.91214507554
YOL104C,1.03009749772,0.964503331358,0.991917350307
YOL111C,1.00800814567,1.00314056005,1.01481630767
YOL113W,1.10317302967,1.09397420148,1.12959211035
YOL115W,1.01389832428,1.00289490853,0.974525169938
YOL116W,1.01194614747,1.09215080554,0.975657350624
YOL117W,0.994110314536,1.00088534947,1.07457587161
YOL159C,0.960730725591,0.937413508897,1.02539969373
YOR001W,0.770140549546,0.833344053989,0.861904194962
YOR005C,0.76036821969,0.777561151517,1.10070163607
YOR007C,0.950779925146,0.978262960987,0.995577318003
YOR014W,0.639236402153,0.767687647646,0.931655039672
YOR023C,1.03530996984,1.05299514198,1.00623045774
YOR025W,0.954637224936,0.971892293581,0.979678151581
YOR027W,0.970377842612,0.987949776735,0.971920304531
YOR028C,1.00675642107,1.00836264729,1.00205789167
YOR032C,0.972087517365,1.0050327787,0.989263356014
YOR033C,0.987479095366,1.00168912701,0.865855102727
YOR038C,0.852667711873,0.891889361047,0.946073527802
YOR039W,0.885141986738,0.810098733502,0.884209896285
YOR047C,0.978986507905,0.966013589767,1.01358974306
YOR058C,1.02717896256,1.00762889662,1.03491911597
YOR061W,0.614999635615,0.716777649502,0.844122984835
YOR064C,1.0119156048,1.00257483994,0.994212434283
YOR090C,0.967663324189,0.985446792277,1.00571451009
YOR091W,0.877170518982,0.897602010074,0.934396997273
YOR112W,0.993833670152,0.987895806852,0.952612927342
YOR124C,0.884636094427,0.90732561222,0.928042456275
YOR141C,0.540220355265,0.416436481854,0.671564229373
YOR144C,0.87184796468,0.851102333892,0.858575304295
YOR162C,1.02297107191,1.01194284477,1.05840129878
YOR171C,0.993918716855,1.01625406285,0.996137038911
YOR172W,0.971974173855,1.00777360881,1.12349159578
YOR185C,1.05188373632,0.990860030551,1.01826572267
YOR189W,0.868830951986,0.877562493443,0.966337609026
YOR195W,0.973571344123,0.997343565277,1.00905532716
YOR197W,0.99350842485,1.03910463911,1.08126138184
YOR209C,0.966200171728,0.9927005178815,0.9470984744185
YOR213C,0.98531818606,1.00354793902,1.05565974969
YOR229W,1.00640341453,0.998370825861,0.899918656304
YOR230W,0.978811979194,1.02018739226,0.96099812182
YOR231W,0.998531991677,0.995524868047,1.10305448136
YOR233W,1.02504430584,0.974368097264,0.964437849812
YOR243C,0.878864801569,0.879593056085,0.838645655422
YOR258W,0.857148379169,0.843332365312,0.956985333457
YOR279C,0.933937631744,0.92487896535,0.954596089252
YOR290C,0.632439908618,0.715319080937,0.666035406472
YOR295W,0.68352381092,0.706414205468,0.796831259868
YOR313C,0.970299590445,0.96015148803,0.986068316813
YOR315W,0.988087939115,0.998561799969,0.983551779513
YOR330C,0.945421045528,0.787584762572,0.796266903269
YOR337W,1.04690417266,1.02608971223,0.985732265979
YOR339C,1.00490545601,1.00627329414,1.00965158061
YOR344C,0.906647559464,0.829018577475,1.08829256931
YOR351C,1.01227033146,0.989347249209,1.00760142973
YOR354C,1.02371431596,0.977283466031,0.979602351773
YOR358W,1.03534252531,0.804604392316,0.914362160585
YOR368W,0.995395439959,0.998281022816,1.01516985264
YOR380W,1.01251514337,1.00324067262,1.00525139289
YOR386W,1.01852799704,1.04467281874,1.01518572717
YPL001W,1.0061910831,1.01443515043,0.951145743514
YPL003W,1.02155238351,1.01125049605,1.18552130208
YPL008W,0.788624411653,0.76572149191,0.683142983822
YPL015C,0.982681149031,1.0170165685,1.01053591037
YPL018W,0.731989722026,0.7371456184,0.78594809942
YPL021W,1.00547050082,0.992750043381,1.0783492617
YPL022W,0.93322346923,0.941032638023,0.996644277616
YPL024W,0.817796768521,0.827507003033,0.786691439112
YPL031C,0.482978200464,0.432701407624,0.584051025432
YPL033C,0.989903069732,1.01618572956,1.03789653549
YPL037C,0.883737566668,0.831035187423,0.906004401796
YPL046C,0.901802130883,0.97900781361,1.13202244979
YPL047W,0.867443305381,0.828692007474,0.913966507348
YPL049C,0.973999005511,1.01834706279,1.02573658081
YPL054W,0.97085950565,0.98218979017,0.987392087927
YPL055C,0.752572724616,0.810763391286,0.79071051682
YPL064C,0.979160413616,0.985400412444,0.998997202237
YPL072W,0.941560380674,0.997036701373,1.00703480338
YPL084W,0.915325684633,0.570475823276,0.945604999644
YPL089C,0.922736308943,0.906805154491,0.997739193168
YPL096C-A,1.00762574051,0.982158833794,1.04661364919
YPL101W,0.543357864923,0.667050553438,0.800136293999
YPL109C,0.992429163259,0.99200611234,1.02867594895
YPL116W,0.933002038882,0.959685974051,1.04031291966
YPL119C,0.771561727409,0.799930437225,1.07893999727
YPL123C,0.821988532037,0.874338632903,1.06414932527
YPL125W,0.774638355977,0.752273076571,1.08371347328
YPL127C,0.805288578136,0.823391060198,0.941754520856
YPL133C,0.974848263733,0.962270005947,0.998553846948
YPL139C,0.946578952457,0.962439566642,0.962366935073
YPL140C,1.03855808129,1.0468736097,1.07591097844
YPL144W,0.668646633487,0.597387694261,0.851610685327
YPL150W,0.960851178349,0.983913438419,1.01427035397
YPL154C,0.750627411226,0.901654541542,1.08188212589
YPL157W,0.924101076203,1.09498165662,1.02222067142
YPL164C,1.00496053507,0.997977646029,1.0777032107
YPL167C,0.952112361103,0.983099075005,1.05730958701
YPL176C,1.0622746113,1.03143888948,0.988126414888
YPL177C,1.042646409,0.988123421537,1.04835826753
YPL179W,0.951368532293,0.93107602814,1.0753561911
YPL180W,0.738406303708,0.706958915163,0.907572467254
YPL181W,0.868508138734,0.884182976649,0.964675906213
YPL184C,0.929796124113,0.922861615339,1.01574346246
YPL186C,1.02598291098,1.06227745034,1.04094886984
YPL192C,1.01930556781,1.03316999709,1.04017960865
YPL193W,0.406920168134,0.61805658049,0.604013292661
YPL202C,1.03003795,0.927023940984,1.03554333921
YPL203W,1.07000146643,1.03737695938,1.00922213556
YPL212C,0.980821904939,0.936790384907,1.00539478325
YPL213W,0.983356833857,0.949025467021,0.976073101714
YPL216W,0.844637714459,0.922842563322,1.04702980764
YPL219W,0.970858347169,0.994104109779,1.02237343505
YPL226W,0.720968808914,0.869787401416,0.924168914772
YPL230W,0.923711854206,0.917892727393,1.03905200056
YPL241C,0.982963022702,1.0261215767,1.01454638423
YPL247C,1.07547360949,1.05328985345,1.05861468816
YPL248C,0.867363937469,0.954154556757,1.06114684439
YPL253C,1.02895484175,0.968140994932,1.00888979535
YPL256C,0.904194033344,0.922410887339,0.979456964921
YPL260W,1.00913886466,1.01462859564,1.02396885952
YPL267W,0.954665811772,0.962418114563,1.01016460109
YPL268W,0.970940603787,1.00128107313,0.985978192933
YPR007C,1.00936191242,1.00973757583,1.01840429491
YPR008W,1.03055492855,0.973258204031,1.01687269765
YPR009W,1.01406166331,0.97320973846,1.01023734006
YPR015C,1.02063380426,0.993174736235,1.01960275124
YPR022C,0.979790415873,0.9443041485,0.966240134033
YPR023C,0.817774133542,0.814323020868,0.883069641548
YPR030W,0.999037545293,1.02201538186,1.01350401001
YPR031W,1.01742724364,0.990805153478,1.02126330151
YPR040W,0.993604497557,0.929873617097,1.02008637425
YPR042C,1.02627994953,0.947464593193,1.04249192955
YPR046W,0.830864699226,0.853578212335,0.893913042317
YPR054W,0.989090568916,1.00305220265,0.997108466057
YPR065W,0.965447077486,1.05593756541,0.97455165951
YPR068C,1.04751273941,0.991352116224,1.0206339993
YPR073C,1.00811464601,0.976168412856,0.989125262773
YPR075C,1.02094923878,0.991399094172,1.02162483863
YPR078C,1.00867532897,1.01081539921,1.00544167191
YPR093C,1.03223193694,1.03254439321,1.03809859708
YPR101W,0.701907548948,0.718890595998,0.672140684002
YPR119W,0.717008753054,0.766911024436,0.91348988985
YPR120C,0.858362166234,0.893356410329,0.903944160611
YPR125W,1.04576204685,1.02050801837,1.02323838108
YPR135W,0.547328433214,0.57590238352,0.619483720172
YPR141C,0.665200690552,0.714151577962,0.7670597361015
YPR149W,0.957149925707,1.00282534783,0.961683018905
YPR152C,0.976442320418,0.946479011479,0.980327157759
YPR155C,0.942322672767,0.993192447577,0.95609007024
YPR160W,0.98119157672,0.772380994533,0.876871034
YPR164W,0.820093901368,0.802935738815,0.897830755858
YPR171W,0.978579480401,0.937975098806,1.0121392589
YPR173C,0.863158154928,0.617773865133,0.819396995878
YPR174C,0.979853085182,0.944555576865,0.995068651218
YPR179C,0.743128743145,0.823221399298,0.855808205725
YPR189W,0.815360172565,0.867953785758,0.827063722105
YPR199C,0.956513705029,0.97850125757,1.02940938441
